,is_clickbait,text
467,1,19 Hilarious Tweets About God That'll Make You Laugh Every Time
468,1,Tell Us About A Time You Really Fucked Up
469,1,Here's The Best Cement Ad You Will Ever See In Your Whole Life
470,1,27 Big Things People Are Letting Go Of This Year
471,1,19 Things That Mildly Irritate All Farmers
472,1,These Five Sisters Did A Photo Shoot To Thank Their Parents For Paying For All Of Their Weddings
473,1,19 People Who Are Never Allowed To Use A Microwave Again
474,1,These Chicken Nuggets Are What Dreams Are Made Of
475,1,22 Pictures Of The Rockefeller Christmas Tree Through The Ages
476,1,When You're A Girl Who Sheds Hair Everywhere
477,1,What Annoying Misconception Do People Make About Extroverts
478,1,Show Us Your Health And Fitness-Inspired Tattoos
479,1,18 Reasons Being Single During The Winter Is Actually Amazing
480,1,19 Reasons You Should Be Making Dessert In Your Slow Cooker
481,1,23 NYC Area TV Ads From The 80's That Will Turn You Into A Kid Again
482,1,28 David Cameron Pig Puns That Will Make You Squeal With Laughter
483,1,15 Hilarious Tweets About Narendra Modi Hanging Out With Francois Hollande
484,1,A Soap Opera Actress Tried To Hate On Viola Davis's Emmy Speech
485,1,23 Times Hannah Simone Was Absolutely Flawless On Instagram
486,1,We Need To Talk About Pumpkin Spice
487,1,19 Things That Won't Make Sense To Non-Twins
488,1,Here's How To Low-Key Paint A Vulva On Your Nails
489,1,A Dad Is Hilariously Illustrating The Funny Things Kids Say
490,1,22 Sentences That Are Way Too Real For People Who Grew Up With Strict Parents
491,1,46 Literary Baby Names That'll Make You Want To Have Children
492,1,Can You Identify These Super-Zoomed-In Celebrities
493,1,Which New Pop Singer Should You Obsess Over
494,1,9 Times Michael Scott Knew Exactly How You Feel About Adulthood
495,1,This Inkblot Test Will Tell You Where You Should Really Be Living
496,1,What Kind Of Ambivert Are You
497,1,What's Your Favorite Celebrity Couple Moment Of All Time
498,1,"Are You More Like Blair Or Serena From ""Gossip Girl?"""
499,1,Show Us Your Regrettable Tattoo
500,1,31 Ways You Know You're DEFINITELY a DC Native
501,1,Here's How Orphan Black Fans Are Dealing With Tatiana Maslany's Emmy Loss
502,1,"Do You Know The Lyrics To ""How Deep Is Your Love"" By Calvin Harris And Disciples"
503,1,Jade From Little Mix Tried To Prank-Call Taylor Swift
504,1,Madonna Gets Freaky On Stage With Her Biggest Fan
505,1,Check Out These 5 Simple Tricks To Mess With Your Friends
506,1,24 Realities Of Your Halloween
507,1,I Don't Owe Anyone My Body
508,1,Pigskin A Blanket: NFL Week 13 Picks
509,1,Which Member Of Girls Aloud Are You
510,1,The 21 Craziest Fan Theories Of 2015
511,1,We Know Your Age Based On The Words You Hate The Most
512,1,21 Deliciously Warming West African Dishes You Should Be Eating This Winter
513,1,23 Places You Won't Believe Are In England
514,1,19 Iconic Lessons Britney Spears Taught Us About Life
515,1,17 Ways To Have A Crafternoon With A Bottle Of Booze
516,1,17 Things Everyone Regrets Doing In Freshers' Week
517,1,How Sex Attractive Are You
518,1,12 Amazing YA Books By Latino Authors You Wont Be Able To Put Down
519,1,We Know Which Country You're Going To Die In Based On One Question
520,1,"How Well Do You Remember The Lyrics To ""No Scrubs"""
521,1,This Is Why Ramen Has Never Looked So Good
522,1,"Can We Guess Your Favorite Sex Position Based On Your Favorite ""Friends"" Character"
523,1,Dakota Johnson And Leslie Mann Hilariously Hit On A Hot Reporter
524,1,There's A Weird Geographical Quirk About Sweden's Match Against Denmark This Week
525,1,A High School Football Star Was Paralyzed After A Person Texted While Driving
526,1,This Test Will Determine If Nature Or Nurture Runs Your Life
527,1,What Kind Of Introvert Are You
528,1,21 Things Everyone With A Vagina Should Know About Kegels
529,1,What Is Britney Spears Dreaming About In This Photo
530,1,Can We Guess What You Hate Most Based On How You Swear
531,1,Which Condiment Matches Your Personality
532,1,"A Full Breakdown Of The Long Feud Involving Amber Rose, Kanye West, And The Kardashians"
533,1,25 Adorable Animals To Brighten Your Day
534,1,This Animal Test Will Reveal How You Truly See Yourself
535,1,27 Gluttonous Foods To Eat Before Your New Year's Resolution Kicks In
536,1,16 New Year's Resolutions Only Book Nerds Can Relate To
537,1,16 Celebrities You Had No Idea Were British
538,1,This Video Of A Dying Dog Being Nursed Back To Health Is Heartwarmingly Beautiful
539,1,21 Dogs Who Take Their Jobs Very Seriously
540,1,11 Arts And Crafts Projects That Prove Mason And Penelope Disick Are Creative Geniuses
541,1,If Rom Coms Were Realistic
542,1,Ranveer Singh Talked About Facing The Casting Couch And It's Uncomfortably Real
543,1,How Do You Keep The Romance Alive After Kids
544,1,"15 Times ""Broad City"" Was The Best Part Of 2015"
545,1,19 Reasons Filipino Christmas Is Actually The Best
546,1,13 Charts That Perfectly Sum Up The Reality Of Planning A Wedding
547,1,What Pet Name Should You Bestow Upon Your Significant Other
548,1,9 Women In Movies Who Somehow Brought In All The Money This Year
549,1,25 Real AF Struggles Anyone Who Works Out Will Recognize
550,1,Can You Name The Christmas Movie From The Distorted Scene
551,1,Justin Bieber's Dad Sent This Really Awkward Tweet About His Son's Penis
552,1,Here's How To Make An Easy One-Pot Winter Chili
553,1,Can You Actually Name These Pixar Characters
554,1,"Your Soulmate Tom Hiddleston Is Really, Really Good At Impressions"
555,1,24 Amazing Products To Let The World Know You're A Burger Fan
556,1,23 Things Your RA Doesn't Want You To Know
557,1,Awkward Commercial Kiss
558,1,What About You Are People Most Attracted To
559,1,18 Hangover Texts That Are Just Too Real
560,1,What Do You Really Need To Hear Right Now
561,1,26 Things People In A Relationship Will Never Ever Understand
562,1,Here's How People LOL Differently Around The World
563,1,What It's Like To Date When You Can't Have Sex
564,1,"A Physicist Tweeted That Gravitational Waves ""May Have Been Discovered"" And People Are Excited"
565,1,This Girl Cried When She Tried Pepsi For The First Time Because Life Is So Much Sometimes
566,1,Which Halsey Song Are You
567,1,Vin Diesel Shut Down Body Shamers With A Single Instagram
568,1,How Glamorous Are You Actually
569,1,The Full Story Of How 2015 Was The Year Humanity Lost All Hope
570,1,24 Forgotten Items All Late '90s Teen Girls Were Slightly Obsessed With
571,1,16 Photos That Prove Just How Hardcore Curling Is
572,1,This Peeing Drunk With Your BFF Infographic Is Too Real
573,1,How King Bach Dominated Vine
574,1,Everything You Thought You Knew About Washing Your Sheets Is Wrong
575,1,The 38 Most Awkward Cats Of 2015
576,1,27 Struggles People Who Don't Have Big Boobs Will Never Understand
577,1,Here's How To Actually Get Fit When You're A College Student
578,1,18 Texts From Moms That Have NO IDEA What They're Doing
579,1,20 Painfully Honest Confessions From Women With Polycystic Ovary Syndrome
580,1,Why Everyone Needs To Stop Body-Shaming Cheryl Fernandez-Versini
581,1,18 Animals So Weird They're Probably Fake
582,1,This Bride Eating A Burger At A Hockey Game In Her Wedding Dress Is All Of Us
583,1,Pick A Heart To Get A Positive Message Just For You
584,1,This Food Test Will Determine If You're Actually From Maryland
585,1,"This ""Gilmore Girls"" Fan Designs Beautiful Posters Inspired By The Show"
586,1,24 Times Ruby Rose And Phoebe Dahl Defined Relationship Goals In 2015
587,1,We Know What Kind Of Sexts You Send
588,1,Which Famous Vampire Should You Date Based On Your Zodiac Sign
589,1,This Color Test Will Determine Your Go-To Sex Move
590,1,Tell Us The Creepiest Thing A Child Has Ever Said To You
591,1,25 Feminist Songs That Always Make You Feel Like A Boss
592,1,33 Impossibly Cute Ways To Cover Your Body In Books
593,1,What Will Your Old Person Hobby Be
594,1,"21 Times ""Catastrophe"" Perfectly Summed Up Life In Your Thirties"
595,1,"Parents Are Irate Over A Children's Book Called ""Do You Want To Play With My Balls?"""
596,1,Here's What Happened When Americans Were Given 10 Minutes To Describe Everything British
597,1,10 Pairs Of Unrelated Films Summed Up In The Same Sentence
598,1,How Well Do You Actually Know Cher Horowitz
599,1,We Need To Talk About Janet Jackson's Side-Eye
600,1,Evan Rachel Wood Just Made The Most Amazing Comments About Bisexuality
601,1,29 Autocorrect Fails That Are Never Not Funny
602,1,How Can You Lose 50+ Pounds
603,1,15 Ways We Actually Express Ourselves
604,1,"Meet Alice In Wonderland's Daughter On Disney's ""Descendants: Wicked World"""
605,1,Find Out What You Should Watch On Netflix This February
606,1,Here's Everyone Who Attended The BAFTAs
607,1,Getting A Phone Call In 2016
608,1,53 Wonderfully Pointless Facts About The English Language
609,1,What's The Most Shocking Way You've Injured Yourself
610,1,How Many Iconic Early '00s Movies Have You Actually Seen
611,1,18 Genius Ways To Eat Cheese For Every Meal
612,1,What Number Are You
613,1,Rose McGowan Defends Comments Criticizing Caitlyn Jenner's Understanding of Womanhood
614,1,Kids Try Coffee For The First Time
615,1,Here's What You Need To Know About Getting Popular Tattoos
616,1,20 Things That Happen When You're Out With The Squad
617,1,Which Person Should Write You A Haiku For Valentine's Day
618,1,How Much Of A Grinch Are You
619,1,Steven Avery's Son Doesn't Think His Dad Is Guilty Of Murder
620,1,An Ode To Yolanda Foster's Malibu Mansion
621,1,9 Safety Tips To Keep Your Pet Happy And Healthy This Fall
622,1,"Kristen Stewart Thinks People Should ""Do Something"" About The Lack Of Gender Equality"
623,1,14 Types Of People At Every College Party
624,1,17 Incredibly Important Life Lessons We Can Learn From Winona Ryder
625,1,Easy DIY Halloween Nails
626,1,10 Awesome Things You Can Make Out Of Duct Tape
627,1,Who Said It: Chandler Bing Or Liz Lemon
628,1,Tell Us About Yourself(ie): Adam Copeland
629,1,"Do You Remember The Lyrics To Ashlee Simpson's ""L.O.V.E."""
630,1,21 Gloriously Cheesy Desserts
631,1,We Got Eyebrow Extensions And The Transformations Were Unreal
632,1,11 Types Of Student Everyone Meets At University
633,1,Here Are All The Winners At The 2016 Golden Globes
634,1,24 Things You'll Understand If You Think Working Out Is The Worst
635,1,Thoughts During A Pedicure
636,1,Why This TV Show Featured Full-Frontal Male Nudity
637,1,What's The Most Savage Thing Your Grandma Has Ever Said To You
638,1,"P. Diddy's ""I Need A Girl (Part One)"" Was The Best R&B Song Of The Early 2000s"
639,1,21 Cosy AF Bedroom Goals
640,1,17 Books With LGBT Characters That Will Actually Change Your Life
641,1,These 17 Inappropriate Pumpkins Will Make You Feel Things
642,1,Women Discuss Crushing On Friends
643,1,Can You Match The Flame Test Colour To The Element
644,1,22 Photos That Prove Britain Is A Fictional Country
645,1,17 Babysitting Horror Stories That Prove Kids Are The Worst
646,1,These Insane Sandcastle Hotels Really Exist And You Can Actually Stay In Them
647,1,Which Drake Album Matches Your Personality
648,1,How Dirty Minded Are You Really
649,1,Couples Find Out If Their Stories Of How They Met Add Up
650,1,33 Love Songs From The Early '00s You'll Never Forget
651,1,17 Problems You'll Understand If You're Tall-Ish
652,1,17 Things Plus-Size Women Can't Possibly Do
653,1,Can You Identify The Elements From Their Periodic Symbols
654,1,What Baskin Robbins Flavor Are You Based On The Day You Were Born
655,1,19 Words That Mean Something Completely Different When You're Obsessed With Makeup
656,1,27 Totally Hilarious Family Photos
657,1,I Turned My LinkedIn Profile Into A Dating Profile
658,1,Here's How To Step Up Your Selfie Game By Thinking Creatively
659,1,"Emma Watson Was Told Not To Use The Word ""Feminism"" During A Speech About Equality"
660,1,How Well Do You Actually Know Prince Eric
661,1,This Writer Penned A Poem For Each Night She Went Over The Manhattan Bridge
662,1,We Know Your Favorite Disney Movie Based On Your Favorite Dog
663,1,22 Hilarious Holiday Cards For People Who Love Food
664,1,17 Times Netflix And Chill Was The Greatest Meme Ever
665,1,Donald Trump In Famous Horror Movie Scenes Will Petrify You
666,1,21 Times Chris Pratt Was Too Good For This World
667,1,29 Tweets About Technology Guaranteed To Make You Laugh
668,1,"30 Words For ""Fart,"" Ranked"
669,1,We Need To Discuss Global Treasure Alicia Vikander
670,1,21 Tumblr Posts That Will Speak Directly To Your Soul During Finals Week
671,1,9 Recipes For People Who Are Obsessed With Pork And Slow Cookers
672,1,These Microscopic Videos Will Make Your Skin Crawl In A Good Way
673,1,32 Times Lady Gaga Slayed The Shit Out Of Us On Instagram
674,1,18 Things To Do With A Date Besides Netflix And Chill
675,1,"Which Hogwarts Houses Do These ""Game Of Thrones"" Characters Belong In"
676,1,Britney Spears Googled A Picture Of Corn To Post On Instagram
677,1,These Hollywood Actors Performed Monologues Of Other Women's Abortion Stories
678,1,16 Spanish Landmarks That Are Actually Crap
679,1,12 Disneyland Treats You Can Only Indulge In During The Holidays
680,1,21 Delicious Cookie Recipes To Make This Fall
681,1,Guy Friends Get Naked And Bare All
682,1,22 Cats We've All Been At Some Point In Our Lives
683,1,12 Amazing Photos That Will Make You Feel So Very Insignificant
684,1,"Which Is Better: ""Hocus Pocus"" Or ""Halloweentown"""
685,1,"Daniel Radcliffe Really Wants You To Know That He Didn't Masturbate On The Set Of ""Harry Potter"""
686,1,Signs You're An Old Married Couple
687,1,"Do You Say ""Awnt"" Or ""Ant"""
688,1,This Gorgeous Man Travels The World Eating Pizza
689,1,This Guy Forgot His ID And Became Every Bouncer's Worst Nightmare
690,1,Signs You Grew Up Italian-American
691,1,19 Reasons Straight Women Should Stay Single Forever
692,1,What Boozy Drink Should You Have After Work
693,1,Isn't It Time For A New Religion
694,1,"7 Essays To Read: Smoking To Get Sober, Asian Pseudonyms, And Loneliness"
695,1,19 Things All Students Have Experienced
696,1,23 Things Every Music Nerd Will Find Funny
697,1,21 Times Blue Ivy's Hair Stunted On Toddlers Everywhere
698,1,We Can Guess Your Age With Just Three Questions About Your WhatsApp Habits
699,1,The 24 Best Literary Debuts Of 2015
700,1,Women Share Their First Queer Crush
701,1,21 Crock Pot Dump Dinners For Winter
702,1,An Adorable Animals Advent Calendar: December 6
703,1,This Pastry Chef Matches His Treats To His Outfit And It Works
704,1,Are You More Hogwarts Or Xavier's
705,1,8 Animals That May Not Survive 2016
706,1,17 Severely Relatable Moments For Anyone With Gift-Opening Anxiety
707,1,Which Shia Are You Based On Your Favorite Hole
708,1,16 Siblings Who Had The Last Laugh
709,1,23 Things That Are Way Too Real If You've Been Single For Over A Year
710,1,Which Random Hogwarts Student Are You Based On Your Zodiac Sign
711,1,21 Times Pit Bulls Were Good People
712,1,22 Struggles People Who Don't Wear Glasses Will Never Understand
713,1,What Happens When A Couple Reveals Their Sexual Fantasies To Each Other
714,1,"There's A New Character Named Linkle In An Upcoming ""Zelda"" Game"
715,1,12 Unexpectedly Bizarre Moments From British Court Cases
716,1,"This Is Julia, Sesame Street's First Character With Autism"
717,1,24 Pictures That Are Way Too Real For Everyone With Long Hair
718,1,How Full Of Crap Is Your House
719,1,"The One Thing You Never Noticed About ""Tarzan"""
720,1,"Which Lyon Brother On ""Empire"" Is The Most Fine"
721,1,Gabrielle Union And Dwyane Wade Made Their Wedding Video Look Like A Rom-Com Trailer
722,1,17 Gifts Every ShondaLand Fan Will Love
723,1,How Well Do You Know Regina George
724,1,15 Texts Everyone Dreads Getting During Fall
725,1,"Hey, McDonald's: Fix Your Damn Ice Cream Machine"
726,1,18 TV Characters Who Prove Gryffindors Are The Absolute Best
727,1,17 Powerful Quotes About Racism In America
